Strike_Type,Camera_Angle,Video_Name,Frame_ID,R_Elbow_Angle,L_Elbow_Angle,R_Shoulder_Angle,L_Shoulder_Angle,R_Wrist_Angle,L_Wrist_Angle,R_Hip_Angle,L_Hip_Angle,R_Knee_Angle,L_Knee_Angle,Torso_Lean,Head_Dir_X,Head_Dir_Y,Dist_Wrists,Dist_R_Wrist_Shoulder,Dist_L_Wrist_Shoulder
strike_3,right_side,Right_side_Strike_3,36.jpg,30.07,176.49,41.42,112.52,,,138.13,166.14,133.28,141.31,168.69,20.83,4.63,231.83,36.15,134.94
strike_3,right_side,Right_side_Strike_3,37.jpg,15.02,176.27,27.15,115.37,,,134.76,162.76,138.58,135.0,169.44,23.08,5.13,216.01,22.94,139.36
strike_3,right_side,Right_side_Strike_3,38.jpg,10.62,176.27,24.66,115.37,,,136.67,162.76,138.58,135.0,170.38,23.03,5.12,215.48,21.1,139.02
strike_3,right_side,Right_side_Strike_3,39.jpg,0.43,179.32,10.62,106.81,,,133.09,175.04,153.43,139.19,172.53,32.83,5.05,187.16,25.76,131.72
strike_3,right_side,Right_side_Strike_3,40.jpg,27.35,178.67,13.35,111.26,,,140.28,179.13,163.93,143.69,174.29,27.69,2.52,171.22,33.77,132.42
strike_3,right_side,Right_side_Strike_3,41.jpg,27.35,178.67,13.35,111.26,,,140.28,179.13,163.93,143.69,174.29,27.67,2.52,171.15,33.75,132.36
strike_3,right_side,Right_side_Strike_3,42.jpg,39.0,155.28,30.26,100.67,,,141.71,162.25,167.27,132.19,169.61,37.35,9.96,109.66,45.09,114.63
strike_3,right_side,Right_side_Strike_3,43.jpg,44.32,133.75,42.21,83.99,,,141.16,169.0,166.63,138.86,169.44,44.95,7.49,69.93,60.15,105.01
strike_3,right_side,Right_side_Strike_3,44.jpg,44.32,133.42,42.21,84.08,,,141.16,170.73,167.57,138.86,170.38,44.84,2.49,64.78,60.0,104.76
strike_3,right_side,Right_side_Strike_3,45.jpg,92.99,104.04,63.9,64.56,,,132.46,177.4,156.11,139.76,174.29,40.17,12.55,40.17,115.47,106.5
strike_3,right_side,Right_side_Strike_3,46.jpg,118.33,108.96,77.4,53.72,,,125.22,174.4,149.04,147.95,172.28,38.34,2.56,93.29,143.51,99.26
strike_3,right_side,Right_side_Strike_3,47.jpg,112.53,101.31,72.65,50.91,,,128.88,174.6,150.77,147.95,173.12,38.39,2.56,98.46,143.69,93.41
strike_3,right_side,Right_side_Strike_3,48.jpg,159.88,104.17,94.97,62.1,,,121.17,174.09,137.84,152.61,169.88,39.29,13.1,120.95,152.01,90.43
strike_3,right_side,Right_side_Strike_3,49.jpg,158.88,125.27,94.4,75.3,,,122.47,168.81,137.49,158.05,170.54,40.82,10.88,125.64,147.04,88.59
strike_3,right_side,Right_side_Strike_3,50.jpg,159.16,125.27,95.79,75.3,,,118.73,168.81,135.75,158.05,169.51,40.86,10.9,125.78,147.2,88.69
strike_3,right_side,Right_side_Strike_3,51.jpg,153.87,,92.97,,,,118.08,164.2,133.15,162.91,169.11,39.95,5.71,110.8,148.37,113.7
strike_3,right_side,Right_side_Strike_3,52.jpg,154.65,164.74,91.68,87.44,,,120.16,164.78,133.15,166.56,169.11,39.16,5.59,107.61,151.05,109.91
strike_3,right_side,Right_side_Strike_3,53.jpg,154.65,164.74,91.68,87.44,,,120.16,164.78,133.15,166.56,169.11,39.15,5.59,107.57,150.99,109.87
strike_3,right_side,Right_side_Strike_3,54.jpg,146.63,164.48,88.06,83.22,,,118.43,164.78,128.93,166.56,169.11,41.62,11.1,106.73,149.82,109.02
strike_3,right_side,Right_side_Strike_3,55.jpg,151.03,162.65,88.06,81.39,,,118.43,162.18,128.82,171.35,169.11,42.07,5.61,107.17,151.56,110.21
strike_3,right_side,Right_side_Strike_3,56.jpg,151.03,180.0,88.06,80.31,,,118.43,162.18,126.23,171.35,169.11,45.08,5.64,113.97,152.26,106.92
strike_3,right_side,Right_side_Strike_3,57.jpg,153.87,,93.55,83.22,,,115.78,162.18,126.23,171.35,167.83,44.96,5.62,,146.13,
strike_3,right_side,Right_side_Strike_3,58.jpg,151.03,161.57,90.14,82.45,,,114.74,166.92,127.2,168.74,167.01,44.92,5.62,112.87,151.73,104.91
strike_3,right_side,Right_side_Strike_3,59.jpg,151.03,163.61,90.14,84.5,,,114.74,166.92,124.61,168.74,167.01,44.92,5.61,112.86,151.71,104.9
strike_3,right_side,Right_side_Strike_3,60.jpg,151.03,162.65,90.14,83.53,,,116.36,166.92,128.82,168.74,167.01,44.86,5.61,112.71,151.51,104.76
strike_3,right_side,Right_side_Strike_3,61.jpg,159.23,,93.76,88.36,,,116.36,166.92,128.82,168.74,167.01,44.84,5.61,,151.44,
strike_3,right_side,Right_side_Strike_3,62.jpg,151.03,,90.14,85.36,,,116.36,166.92,128.82,168.74,167.01,44.85,5.61,,151.48,
strike_3,right_side,Right_side_Strike_3,63.jpg,154.65,,93.76,88.36,,,116.36,166.92,131.42,168.74,167.01,41.74,5.56,,150.25,
strike_3,right_side,Right_side_Strike_3,64.jpg,159.23,,93.76,88.36,,,116.36,166.92,131.42,168.74,167.01,44.66,11.17,,150.84,
strike_3,right_side,Right_side_Strike_3,65.jpg,154.65,102.53,93.76,88.36,,,116.36,166.92,128.82,168.74,167.01,39.15,5.59,113.12,151.02,104.49
strike_3,right_side,Right_side_Strike_3,66.jpg,159.23,101.89,93.76,86.86,,,116.36,164.78,128.82,168.74,168.06,39.24,5.61,112.67,151.45,110.13
strike_4,front,Strike_4.0,0.jpg,74.93,42.08,10.49,23.96,,,162.98,177.27,176.25,172.72,-174.51,-3.23,3.23,32.89,40.8,45.61
strike_4,front,Strike_4.0,1.jpg,60.95,43.45,7.52,19.98,,,168.97,177.51,170.71,171.18,-175.91,3.02,6.05,19.13,44.03,51.32
strike_4,front,Strike_4.0,2.jpg,90.0,39.47,24.23,26.57,,,164.83,177.27,176.25,173.26,-175.43,-3.23,9.7,32.98,32.98,41.42
strike_4,front,Strike_4.0,3.jpg,74.93,39.47,10.49,28.77,,,162.98,172.36,176.25,175.98,-175.52,-3.23,9.69,32.94,40.86,41.37
strike_4,front,Strike_4.0,4.jpg,74.93,39.47,10.49,28.77,,,162.98,172.36,176.25,175.98,-175.52,-3.23,9.69,32.93,40.85,41.35
strike_4,front,Strike_4.0,5.jpg,74.93,42.08,10.49,26.08,,,162.98,172.44,176.25,175.98,-175.6,-3.23,9.69,32.93,40.84,45.66
strike_4,front,Strike_4.0,6.jpg,90.0,39.47,17.47,28.77,,,165.2,175.07,179.37,173.26,-176.63,3.22,3.22,32.84,40.73,41.24
strike_4,front,Strike_4.0,7.jpg,90.0,39.47,17.47,28.77,,,165.2,175.07,179.37,173.26,-176.63,3.22,3.22,32.86,40.75,41.26
strike_4,front,Strike_4.0,8.jpg,90.0,39.47,17.47,28.77,,,165.2,175.07,179.37,173.26,-176.63,3.22,3.22,32.85,40.74,41.25
strike_4,front,Strike_4.0,9.jpg,73.07,42.07,4.95,26.08,,,165.2,175.15,179.37,173.26,-176.7,3.22,3.22,34.67,39.16,45.52
strike_4,front,Strike_4.0,10.jpg,93.18,39.47,25.56,28.77,,,162.98,172.36,176.25,179.1,-175.52,3.22,3.22,32.87,40.77,41.27
strike_4,front,Strike_4.0,11.jpg,74.93,39.47,10.92,26.08,,,163.4,172.44,176.25,179.1,-175.68,-3.2,6.4,40.49,40.49,40.99
strike_4,front,Strike_4.0,12.jpg,62.59,36.98,0.72,31.18,,,165.54,172.44,176.25,175.98,-176.76,-3.22,3.22,39.15,37.53,41.21
strike_4,front,Strike_4.0,13.jpg,66.8,42.07,10.49,26.08,,,162.98,172.44,176.25,179.1,-175.6,-3.23,3.23,39.26,34.76,45.64
strike_4,front,Strike_4.0,14.jpg,74.93,42.07,10.49,26.08,,,162.98,172.44,176.25,179.1,-175.6,-3.23,3.23,32.89,40.8,45.62
strike_4,front,Strike_4.0,15.jpg,143.13,42.51,41.82,31.26,,,162.98,172.36,176.25,175.98,-175.52,3.23,0.0,34.78,49.18,46.57
strike_4,front,Strike_4.0,16.jpg,146.31,42.34,47.22,33.08,,,165.47,172.44,179.1,179.1,-176.7,3.21,6.42,37.43,46.73,51.75
strike_4,front,Strike_4.0,17.jpg,109.65,45.0,24.94,35.81,,,165.81,172.44,179.1,179.1,-176.76,-3.2,6.4,46.15,40.48,51.6
strike_4,front,Strike_4.0,18.jpg,123.69,48.73,36.25,33.17,,,165.54,175.07,179.37,173.75,-176.7,0.0,6.4,37.33,52.79,60.39
strike_4,front,Strike_4.0,19.jpg,123.69,48.73,36.25,35.36,,,168.53,170.16,176.39,176.47,-177.8,3.19,3.19,46.03,52.64,60.22
strike_4,front,Strike_4.0,20.jpg,130.6,54.27,20.22,35.2,,,170.8,170.32,176.85,175.98,-178.94,3.16,6.32,28.28,98.98,68.4
strike_4,front,Strike_4.0,21.jpg,112.83,55.01,28.44,37.11,,,168.85,172.44,173.26,176.47,-176.82,3.12,3.12,50.32,47.53,69.78
strike_4,front,Strike_4.0,22.jpg,126.87,56.1,28.44,40.78,,,168.85,172.44,176.39,176.47,-176.82,3.18,6.36,51.29,56.9,74.46
strike_4,front,Strike_4.0,23.jpg,114.62,60.2,30.23,37.11,,,168.85,172.44,176.39,176.47,-176.82,3.18,6.35,51.23,56.83,74.38
strike_4,front,Strike_4.0,24.jpg,116.57,65.31,18.14,39.23,,,168.71,170.05,176.52,176.74,-177.88,3.21,3.21,74.78,46.68,81.11
strike_4,front,Strike_4.0,25.jpg,116.56,74.74,18.14,37.93,,,168.71,170.05,176.52,176.74,-177.88,3.2,3.2,78.24,46.66,79.29
strike_4,front,Strike_4.0,26.jpg,116.56,74.74,18.14,37.93,,,168.71,170.05,176.52,176.74,-177.88,3.21,3.21,78.26,46.67,79.3
strike_4,front,Strike_4.0,27.jpg,116.56,68.84,18.14,37.93,,,168.71,170.05,176.52,176.74,-177.88,3.21,6.42,73.19,46.73,73.19
strike_4,front,Strike_4.0,28.jpg,78.69,74.98,6.34,35.64,,,170.93,167.98,176.39,176.47,180.0,-3.21,6.42,86.41,34.59,73.23
strike_4,front,Strike_4.0,29.jpg,86.63,74.74,10.01,37.93,,,168.71,170.05,176.52,176.74,-177.88,0.0,3.22,87.71,39.22,79.76
strike_4,front,Strike_4.0,30.jpg,74.05,74.74,6.58,32.91,,,170.69,168.22,176.72,176.47,-180.0,-3.2,9.59,77.23,45.2,83.1
strike_4,front,Strike_4.0,31.jpg,75.96,84.47,6.34,30.3,,,170.93,168.22,176.72,176.47,-180.0,-3.19,9.57,74.7,52.63,82.97
strike_4,front,Strike_4.0,32.jpg,75.96,78.57,6.12,30.3,,,171.02,168.22,176.85,176.47,-180.0,-3.19,9.56,68.66,52.57,77.03
strike_4,front,Strike_4.0,33.jpg,125.75,81.87,49.97,30.8,,,170.8,173.04,176.85,173.75,-178.94,3.18,6.36,76.62,70.28,76.88
strike_4,front,Strike_4.0,34.jpg,105.26,80.07,27.57,28.05,,,171.16,170.47,176.39,176.91,-178.98,3.16,6.31,70.56,69.42,73.87
strike_4,front,Strike_4.0,35.jpg,105.26,78.57,27.57,28.05,,,171.16,170.47,176.72,176.91,-178.98,3.15,6.3,69.55,69.26,76.08
strike_4,front,Strike_4.0,36.jpg,98.13,90.0,22.48,26.67,,,173.19,165.75,176.72,179.6,178.98,3.16,6.31,76.03,63.45,76.29
strike_4,front,Strike_4.0,37.jpg,73.3,83.48,4.09,26.67,,,173.19,166.12,176.72,179.23,178.98,0.0,3.14,69.35,63.1,70.2
strike_4,front,Strike_4.0,38.jpg,68.2,91.51,4.09,18.43,,,173.19,168.65,176.72,174.66,178.99,0.0,6.26,75.09,63.81,78.4
strike_4,front,Strike_4.0,39.jpg,70.02,98.82,4.09,13.03,,,173.19,168.9,176.72,173.88,178.99,-3.13,9.38,69.09,69.94,72.95
strike_4,front,Strike_4.0,40.jpg,94.76,92.34,22.48,13.03,,,173.19,168.9,176.72,173.88,178.99,3.15,6.29,62.95,70.38,64.81
strike_4,front,Strike_4.0,41.jpg,94.76,92.34,22.48,13.03,,,173.19,168.9,176.72,173.88,178.99,3.15,6.29,62.95,70.38,64.81
strike_4,front,Strike_4.0,42.jpg,131.63,104.04,59.35,3.95,,,173.19,170.86,176.72,176.22,180.0,3.17,6.34,57.41,78.42,51.11
strike_4,front,Strike_4.0,43.jpg,163.3,75.96,86.05,4.09,,,173.19,170.72,176.85,173.31,180.0,-3.16,6.32,44.66,78.13,35.73
strike_4,front,Strike_4.0,44.jpg,115.02,75.96,41.05,4.09,,,173.19,170.72,176.85,173.31,180.0,-3.15,6.3,44.58,77.99,35.67
strike_4,front,Strike_4.0,45.jpg,164.74,71.57,86.05,4.09,,,173.19,168.15,176.85,178.79,180.0,3.15,6.3,38.34,84.08,26.74
strike_4,front,Strike_4.0,46.jpg,170.13,33.69,112.62,15.26,,,173.33,167.92,176.39,179.6,180.0,-3.13,9.38,37.52,79.1,17.69
strike_4,front,Strike_4.0,47.jpg,164.74,45.0,112.62,3.95,,,173.33,167.92,176.39,179.16,-180.0,-3.16,6.33,31.64,78.28,17.9
strike_4,front,Strike_4.0,48.jpg,168.69,15.26,112.62,13.22,,,173.33,172.65,176.39,174.13,-179.03,-3.13,9.39,38.07,85.12,18.77
strike_4,front,Strike_4.0,49.jpg,150.26,33.69,128.88,13.28,,,168.44,172.58,179.43,174.13,-177.99,-3.14,9.42,38.22,79.47,19.87
strike_4,front,Strike_4.0,50.jpg,154.98,26.57,130.91,1.97,,,173.19,172.31,176.72,174.93,-178.99,-3.14,9.42,44.41,81.64,19.86
strike_4,front,Strike_4.0,51.jpg,130.6,4.4,151.53,16.01,,,175.49,169.89,176.26,180.0,180.0,-3.05,9.16,42.74,85.04,6.11
strike_4,front,Strike_4.0,52.jpg,149.04,45.0,131.19,3.95,,,170.75,167.92,177.57,179.6,-180.0,-3.07,9.21,49.52,91.32,13.74
strike_4,front,Strike_4.0,53.jpg,149.04,45.0,131.19,3.95,,,170.75,167.92,177.57,179.6,180.0,-3.07,9.2,49.44,91.17,13.71
strike_4,front,Strike_4.0,54.jpg,154.98,26.57,131.19,3.81,,,170.75,168.06,177.57,179.6,180.0,-3.05,9.16,48.85,87.43,13.65
strike_4,front,Strike_4.0,55.jpg,154.98,26.57,131.19,3.81,,,170.75,168.06,177.57,180.0,180.0,3.05,9.14,48.76,87.27,13.63
strike_4,front,Strike_4.0,56.jpg,154.98,30.96,131.19,17.85,,,170.75,168.06,177.57,176.82,-180.0,-3.06,9.18,48.95,87.6,13.68
strike_4,front,Strike_4.0,57.jpg,150.25,30.96,131.19,17.85,,,173.46,165.4,176.72,177.75,180.0,3.05,9.16,42.76,85.09,13.66
strike_4,front,Strike_4.0,58.jpg,150.26,19.65,131.19,17.85,,,173.46,168.06,176.72,176.82,180.0,-3.04,9.12,36.47,84.66,8.6
strike_4,front,Strike_4.0,59.jpg,154.98,19.65,131.19,17.85,,,173.46,168.06,176.72,176.82,180.0,3.04,9.13,42.6,87.13,8.61
strike_4,front,Strike_4.0,60.jpg,147.53,0.0,131.19,28.47,,,173.46,167.31,176.72,177.75,-179.05,-3.06,6.12,41.04,71.61,13.68
strike_4,front,Strike_4.0,61.jpg,151.7,30.96,131.19,17.85,,,173.46,165.4,176.72,177.75,180.0,-3.04,9.12,43.01,79.07,13.6
strike_4,front,Strike_4.0,62.jpg,151.7,19.65,131.19,17.85,,,173.46,165.4,176.72,177.35,180.0,-3.04,9.12,37.0,79.08,8.6
strike_4,front,Strike_4.0,63.jpg,127.87,30.96,151.53,17.85,,,175.36,165.4,176.72,177.35,179.05,-3.05,9.14,37.06,71.3,13.62
strike_4,front,Strike_4.0,64.jpg,151.7,19.65,131.19,17.85,,,173.46,165.4,176.72,177.75,180.0,3.04,9.11,36.93,78.94,8.59
strike_4,front,Strike_4.0,65.jpg,151.7,12.53,131.19,17.85,,,173.46,165.4,177.02,177.35,180.0,3.03,9.09,30.89,78.76,6.06
strike_4,front,Strike_4.0,66.jpg,129.09,19.65,151.53,17.85,,,175.36,165.4,176.72,177.75,179.05,-3.04,9.13,32.79,65.57,8.61
strike_4,front,Strike_4.0,67.jpg,151.7,19.65,131.19,17.85,,,173.46,165.4,177.02,177.75,180.0,3.04,9.11,36.93,78.93,8.59
strike_4,front,Strike_4.0,68.jpg,151.7,19.65,131.19,17.85,,,173.46,165.4,176.72,177.35,180.0,3.03,9.09,36.84,78.74,8.57
strike_4,front,Strike_4.0,69.jpg,170.13,0.0,112.75,15.26,,,170.99,165.75,177.82,177.83,180.0,-3.02,12.07,32.51,76.36,0.0
strike_4,front,Strike_4.0,70.jpg,151.7,19.65,131.19,17.98,,,170.75,165.75,177.57,177.83,180.0,3.03,9.08,36.83,78.71,8.56
strike_4,front,Strike_4.0,71.jpg,151.7,12.53,131.19,17.98,,,170.75,168.29,177.57,176.98,180.0,3.03,9.09,30.89,78.74,6.06
strike_4,front,Strike_4.0,72.jpg,146.31,19.65,131.19,17.98,,,173.46,168.29,176.72,176.46,180.0,-3.06,9.18,31.21,77.43,8.66
strike_4,front,Strike_4.0,73.jpg,170.13,12.53,112.75,28.61,,,170.48,170.19,177.15,179.23,-179.01,-3.07,6.13,33.02,77.56,6.13
strike_4,front,Strike_4.0,74.jpg,146.31,3.37,131.05,23.78,,,170.86,170.26,177.82,179.23,-179.01,3.05,9.14,38.56,77.12,13.63
strike_4,front,Strike_4.0,75.jpg,174.09,0.0,104.49,26.57,,,173.33,174.81,176.72,176.66,-178.03,3.1,9.29,33.35,76.6,13.85
strike_4,front,Strike_4.0,76.jpg,163.3,11.31,86.05,15.4,,,170.61,168.15,177.57,179.64,180.0,3.11,9.32,41.67,76.84,19.65
strike_4,front,Strike_4.0,77.jpg,163.3,2.73,86.05,13.36,,,173.33,172.51,176.72,174.66,-178.99,-3.12,6.23,31.78,83.14,6.23
strike_4,front,Strike_4.0,78.jpg,115.02,26.56,41.05,3.95,,,173.45,170.86,176.89,177.06,180.0,3.07,9.2,55.56,80.7,43.39
strike_4,front,Strike_4.0,79.jpg,124.51,94.97,50.19,12.46,,,168.17,168.44,179.7,176.47,180.0,-3.25,12.99,78.2,85.42,69.95
strike_4,front,Strike_4.0,80.jpg,124.51,94.97,50.19,12.46,,,168.17,168.44,179.7,176.47,180.0,0.0,12.98,78.16,85.38,69.91
strike_4,front,Strike_4.0,81.jpg,119.74,87.88,38.88,26.9,,,168.17,168.22,179.7,176.47,180.0,3.23,6.47,77.63,84.35,67.54
strike_4,front,Strike_4.0,82.jpg,75.96,75.5,6.34,30.54,,,168.22,167.98,179.1,176.47,180.0,-3.24,12.97,85.29,78.89,66.13
strike_4,front,Strike_4.0,83.jpg,30.96,67.59,49.24,25.13,,,173.04,166.13,176.39,175.98,177.88,3.24,12.94,71.19,65.04,73.79
strike_4,front,Strike_4.0,84.jpg,8.13,42.34,67.67,25.45,,,172.9,165.54,176.52,176.74,177.84,3.21,6.42,50.17,32.76,51.79
strike_4,front,Strike_4.0,85.jpg,5.91,39.94,57.08,20.15,,,173.33,171.28,176.72,170.71,178.99,9.2,9.2,57.85,6.13,54.85
strike_4,front,Strike_4.0,86.jpg,26.57,39.94,50.91,22.17,,,171.37,164.1,177.02,179.23,178.99,3.05,3.05,47.68,24.42,54.61
strike_4,front,Strike_4.0,87.jpg,13.74,30.01,27.14,28.2,,,167.92,173.04,178.21,171.42,180.0,-3.14,9.41,57.84,14.03,44.36
strike_4,front,Strike_4.0,88.jpg,23.07,29.74,11.21,30.8,,,170.72,170.79,179.19,176.44,180.0,0.0,6.15,68.74,19.44,44.76
strike_4,front,Strike_4.0,89.jpg,24.08,29.74,12.22,30.8,,,170.47,170.79,179.43,176.44,180.0,0.0,6.15,68.81,18.46,44.8
strike_4,front,Strike_4.0,90.jpg,16.59,28.91,11.07,27.92,,,170.61,166.12,176.47,177.95,178.99,3.09,6.18,61.77,17.47,43.67
strike_4,front,Strike_4.0,91.jpg,13.47,33.15,10.43,23.93,,,170.72,170.86,176.22,179.48,180.0,3.05,3.05,54.83,13.62,50.24
strike_4,front,Strike_4.0,92.jpg,19.65,29.53,16.61,28.53,,,170.94,170.94,176.0,176.44,180.0,9.07,9.07,73.59,19.13,40.58
strike_4,front,Strike_4.0,93.jpg,13.47,27.41,10.29,30.65,,,171.09,170.94,176.0,176.44,180.0,3.02,6.04,67.55,13.51,38.21
strike_4,front,Strike_4.0,94.jpg,14.04,35.73,18.12,25.89,,,170.72,170.94,178.85,178.96,180.0,3.08,3.08,64.33,12.32,46.93
strike_4,front,Strike_4.0,95.jpg,14.04,35.73,18.12,25.89,,,170.72,170.94,178.85,178.96,180.0,3.08,3.08,64.33,12.32,46.93
strike_4,front,Strike_4.0,96.jpg,14.04,29.74,18.12,30.8,,,170.72,170.79,176.22,178.96,180.0,0.0,6.17,62.96,13.81,44.95
strike_4,front,Strike_4.0,97.jpg,15.95,32.17,20.03,26.04,,,170.72,170.79,176.22,179.26,180.0,9.19,3.06,63.98,12.26,44.62
strike_4,front,Strike_4.0,98.jpg,15.95,35.73,20.03,25.89,,,170.72,170.94,176.22,176.44,180.0,6.11,3.05,63.78,12.22,46.53
strike_4,front,Strike_4.0,99.jpg,16.26,31.87,12.22,28.53,,,170.94,170.94,176.0,179.26,180.0,9.11,3.04,63.39,12.14,46.24
strike_4,front,Strike_4.0,100.jpg,17.59,32.17,13.55,26.04,,,170.72,170.79,176.22,179.26,180.0,-0.0,3.05,65.78,13.66,44.46
strike_4,front,Strike_4.0,101.jpg,18.43,32.17,22.52,26.04,,,170.72,170.79,176.22,179.26,180.0,6.13,6.13,64.02,12.26,44.64
strike_4,front,Strike_4.0,102.jpg,15.95,32.35,19.89,28.2,,,170.61,170.79,176.47,179.26,180.0,9.18,3.06,56.4,12.24,49.32
strike_4,front,Strike_4.0,103.jpg,18.92,32.17,13.55,26.04,,,170.72,170.79,176.22,179.26,180.0,0.0,3.06,63.79,12.22,44.48
strike_4,front,Strike_4.0,104.jpg,22.62,32.17,15.4,26.04,,,170.72,170.79,176.22,179.26,180.0,0.0,3.05,63.77,12.22,44.47
strike_4,front,Strike_4.0,105.jpg,18.43,32.17,22.52,26.04,,,170.72,170.79,176.22,179.26,180.0,0.0,3.05,63.79,12.22,44.48
strike_4,front,Strike_4.0,106.jpg,15.95,32.17,20.03,26.04,,,170.72,170.79,176.22,179.26,180.0,9.22,6.15,64.16,12.29,44.74
strike_4,front,Strike_4.0,107.jpg,15.95,32.17,20.03,26.04,,,170.72,170.79,176.22,179.26,180.0,9.21,6.14,64.09,12.28,44.69
strike_4,front,Strike_4.1,0.jpg,68.5,39.14,3.56,32.87,,,171.23,176.19,177.89,168.69,-179.03,2.67,5.33,27.19,35.77,37.71
strike_4,front,Strike_4.1,1.jpg,68.5,39.14,3.35,32.87,,,171.16,176.19,177.76,168.69,-179.01,2.67,5.33,27.2,35.79,37.72
strike_4,front,Strike_4.1,2.jpg,68.5,41.63,3.35,30.26,,,171.16,176.31,177.76,168.69,-179.03,5.31,5.31,27.07,35.61,41.46
strike_4,front,Strike_4.1,3.jpg,68.5,41.63,3.35,30.26,,,171.16,176.31,177.96,168.69,-179.03,2.66,5.31,27.09,35.64,41.49
strike_4,front,Strike_4.1,4.jpg,68.5,41.63,3.35,30.26,,,171.16,176.31,177.76,172.41,-179.03,2.66,7.98,27.12,35.68,41.54
strike_4,front,Strike_4.1,5.jpg,72.9,39.47,1.33,30.26,,,169.01,176.31,178.1,171.87,-178.06,5.35,8.03,32.55,40.76,38.59
strike_4,front,Strike_4.1,6.jpg,68.5,39.47,3.35,30.26,,,171.16,176.31,177.76,172.41,-179.03,2.68,5.36,32.63,35.99,38.68
strike_4,front,Strike_4.1,7.jpg,85.24,39.14,15.69,32.87,,,171.02,176.19,178.1,172.41,-179.01,2.7,5.39,27.49,36.17,38.13
strike_4,front,Strike_4.1,8.jpg,68.5,39.47,3.35,30.26,,,171.02,176.31,178.1,172.41,-179.03,2.69,5.38,32.72,36.08,38.79
strike_4,front,Strike_4.1,9.jpg,68.5,39.47,3.35,30.26,,,171.02,176.31,178.1,172.41,-179.03,2.69,5.39,32.76,36.13,38.84
strike_4,front,Strike_4.1,10.jpg,85.24,41.63,15.69,30.26,,,171.02,176.31,178.1,172.41,-179.03,2.7,5.4,27.51,36.19,42.14
strike_4,front,Strike_4.1,11.jpg,60.26,45.0,6.12,30.26,,,173.88,173.3,172.57,174.88,-179.03,2.67,5.35,28.8,40.74,43.12
strike_4,front,Strike_4.1,12.jpg,72.9,45.0,3.35,30.26,,,173.88,173.3,172.57,174.88,-179.03,0.0,8.0,28.73,40.63,43.02
strike_4,front,Strike_4.1,13.jpg,60.26,45.0,6.12,30.26,,,173.88,173.3,172.57,174.88,-179.03,0.0,8.02,28.79,40.72,43.11
strike_4,front,Strike_4.1,14.jpg,64.44,39.59,2.01,32.42,,,173.88,170.18,175.03,177.81,-179.01,0.0,8.07,28.98,40.98,43.38
strike_4,front,Strike_4.1,15.jpg,72.9,39.59,3.35,32.3,,,173.88,167.34,172.87,171.03,-179.03,0.0,5.38,28.95,40.94,43.34
strike_4,front,Strike_4.1,16.jpg,82.88,39.59,5.19,32.3,,,173.88,167.34,172.57,171.03,-179.03,0.0,5.34,28.75,40.66,43.05
strike_4,front,Strike_4.1,17.jpg,90.0,37.12,20.85,33.95,,,174.29,167.78,173.16,171.47,-179.06,5.1,7.66,27.49,41.15,43.91
strike_4,front,Strike_4.1,18.jpg,81.87,35.3,14.62,35.61,,,178.91,160.61,170.43,158.84,179.08,5.07,7.6,36.9,36.55,40.86
strike_4,front,Strike_4.1,19.jpg,81.87,35.3,14.62,35.61,,,178.91,160.61,170.43,158.84,179.08,5.07,7.6,36.9,36.55,40.86
strike_4,front,Strike_4.1,20.jpg,108.43,38.72,32.92,41.38,,,176.05,161.25,173.16,159.48,179.06,5.09,2.54,43.46,34.13,43.46
strike_4,front,Strike_4.1,21.jpg,97.77,41.04,17.99,44.19,,,176.19,160.44,170.91,155.96,179.06,5.11,7.66,45.68,36.83,43.64
strike_4,front,Strike_4.1,22.jpg,102.53,43.67,27.15,41.38,,,176.19,160.61,170.91,155.96,179.08,5.11,7.67,45.72,36.86,48.5
strike_4,front,Strike_4.1,23.jpg,94.4,42.82,27.15,47.51,,,173.46,161.08,173.98,152.57,179.06,5.09,10.19,50.94,38.8,46.97
strike_4,front,Strike_4.1,24.jpg,99.16,41.04,27.27,46.25,,,173.45,159.01,173.77,150.66,178.12,-2.59,5.18,47.79,44.29,44.29
strike_4,front,Strike_4.1,25.jpg,99.16,41.04,25.44,46.25,,,168.76,159.01,176.62,151.68,179.06,-2.59,7.76,47.71,44.21,44.21
strike_4,front,Strike_4.1,26.jpg,93.37,45.63,21.04,44.19,,,166.71,164.17,176.0,151.26,180.0,5.02,2.51,53.36,45.45,46.28
strike_4,front,Strike_4.1,27.jpg,85.6,49.3,8.68,40.35,,,166.51,166.88,174.63,151.68,180.0,-0.0,7.38,49.22,49.47,46.69
strike_4,front,Strike_4.1,28.jpg,95.91,49.3,12.91,40.35,,,166.34,166.88,174.09,151.68,180.0,0.0,7.4,45.49,49.59,46.81
strike_4,front,Strike_4.1,29.jpg,83.48,59.04,8.51,38.09,,,166.34,165.44,173.51,152.01,179.09,4.96,7.43,52.67,44.87,51.73
strike_4,front,Strike_4.1,30.jpg,82.23,58.84,10.34,42.23,,,166.0,169.45,175.05,152.43,179.09,0.0,4.97,47.15,54.67,48.95
strike_4,front,Strike_4.1,31.jpg,77.47,57.32,10.22,43.23,,,165.4,166.88,176.16,149.85,179.08,-0.0,7.47,49.06,44.83,53.65
